src_vid,dst_vid
DB03936,BE0001253
DB03937,BE0001199
DB03937,BE0001721
DB03937,BE0001833
DB03938,BE0001862
DB03939,BE0001448
DB03940,BE0001324
DB03940,BE0000425
DB03940,BE0000068
DB03940,BE0001741
DB03940,BE0001945
DB03940,BE0000449
DB03940,BE0001659
DB03942,BE0002009
DB03942,BE0002042
DB03942,BE0001024
DB03944,BE0000877
DB03945,BE0004471
DB03945,BE0001964
DB03945,BE0001225
DB03947,BE0000761
DB03948,BE0000722
DB03948,BE0001346
DB03949,BE0000322
DB03950,BE0001567
DB03951,BE0001626
DB03951,BE0002011
DB03952,BE0000005
DB03953,BE0003505
DB03955,BE0004490
DB03956,BE0001029
DB03957,BE0001215
DB03958,BE0004792
DB03958,BE0001015
DB03959,BE0000689
DB03959,BE0001541
DB03959,BE0001121
DB03959,BE0001457
DB03959,BE0004149
DB03959,BE0001303
DB03961,BE0003559
DB03962,BE0001164
DB03963,BE0001331
DB03963,BE0001210
DB03963,BE0000263
DB03963,BE0001597
DB03963,BE0001612
DB03963,BE0001585
DB03963,BE0001618
DB03963,BE0004504
DB03964,BE0000799
DB03966,BE0003751
DB03967,BE0001965
DB03967,BE0000270
DB03968,BE0004185
DB03970,BE0001430
DB03970,BE0002015
DB03970,BE0001639
DB03971,BE0002639
DB03971,BE0002639
DB03971,BE0001270
DB03973,BE0000263
DB03974,BE0000322
DB03975,BE0001987
DB03975,BE0004529
DB03976,BE0003531
DB03976,BE0001739
DB03976,BE0001959
DB03976,BE0002180
DB03976,BE0001009
DB03977,BE0000418
DB03977,BE0004369
DB03978,BE0000230
DB03978,BE0001962
DB03978,BE0001936
DB03978,BE0001704
DB03979,BE0001019
DB03980,BE0001015
DB03981,BE0001541
DB03981,BE0004149
DB03981,BE0000623
DB03982,BE0002927
DB03983,BE0001646
DB03984,BE0002011
DB03986,BE0000330
DB03987,BE0001555
DB03987,BE0003199
DB03988,BE0001663
DB03989,BE0001724
DB03991,BE0001946
DB03991,BE0001667
DB03991,BE0001978
DB03991,BE0003200
DB03991,BE0002016
DB03993,BE0002809
DB03994,BE0003201
DB03994,BE0001427
DB03995,BE0001996
DB03995,BE0003202
DB03995,BE0001852
DB03996,BE0001396
DB03997,BE0001481
DB03997,BE0001636
DB03999,BE0000829
DB04000,BE0000623
DB04001,BE0000322
DB04002,BE0000842
DB04003,BE0001405
DB04004,BE0001480
DB04005,BE0001245
DB04005,BE0001478
DB04005,BE0001072
DB04006,BE0001944
DB04007,BE0001739
DB04008,BE0001173
DB04009,BE0001717
DB04010,BE0000695
DB04012,BE0000916
DB04013,BE0001065
DB04014,BE0000890
DB04014,BE0001082
DB04014,BE0001537
DB04015,BE0002012
DB04015,BE0001010
DB04016,BE0001038
DB04016,BE0002198
DB04017,BE0000263
DB04018,BE0000792
DB04020,BE0000426
DB04021,BE0001812
DB04022,BE0001798
DB04022,BE0001849
DB04023,BE0001579
DB04024,BE0000714
DB04027,BE0001295
DB04028,BE0003878
DB04029,BE0003343
DB04029,BE0004262
DB04029,BE0002006
DB04030,BE0001896
DB04031,BE0001246
DB04032,BE0003194
DB04033,BE0001250
DB04034,BE0001358
DB04035,BE0003894
DB04035,BE0002831
DB04036,BE0003894
DB04037,BE0001568
DB04037,BE0001470
DB04039,BE0004169
DB04039,BE0001326
DB04039,BE0001477
DB04040,BE0001904
DB04041,BE0002050
DB04042,BE0001084
DB04043,BE0000916
DB04044,BE0001780
DB04045,BE0001450
DB04047,BE0003133
DB04047,BE0001972
DB04048,BE0004467
DB04050,BE0001389
DB04051,BE0001229
DB04052,BE0001937
DB04053,BE0001120
DB04054,BE0000916
DB04055,BE0001240
DB04057,BE0003753
DB04058,BE0001323
DB04058,BE0000895
DB04059,BE0001678
DB04062,BE0002039
DB04062,BE0002016
DB04063,BE0003204
DB04064,BE0000227
DB04065,BE0003795
DB04066,BE0004033
DB04066,BE0001293
DB04066,BE0003205
DB04066,BE0002575
DB04067,BE0002496
DB04067,BE0003106
DB04068,BE0001776
DB04069,BE0001638
DB04070,BE0002638
DB04070,BE0000465
DB04071,BE0004504
DB04072,BE0001496
DB04073,BE0000721
DB04074,BE0001822
DB04074,BE0001833
DB04074,BE0001742
DB04074,BE0000440
DB04074,BE0000669
DB04074,BE0000449
DB04074,BE0001589
DB04075,BE0001949
DB04075,BE0000250
DB04076,BE0002433
DB04076,BE0001200
DB04079,BE0001713
DB04079,BE0001863
DB04079,BE0000838
DB04080,BE0000322
DB04081,BE0004028
DB04082,BE0001726
DB04082,BE0000273
DB04083,BE0000404
DB04083,BE0001519
DB04083,BE0000916
DB04083,BE0000316
DB04083,BE0001217
DB04083,BE0003207
DB04083,BE0002839
DB04083,BE0003208
DB04083,BE0003209
DB04083,BE0003210
DB04083,BE0001911
DB04084,BE0001337
DB04085,BE0001219
DB04086,BE0001797
DB04087,BE0004607
DB04087,BE0000623
DB04088,BE0000322
DB04089,BE0001184
DB04090,BE0001642
DB04092,BE0000695
DB04094,BE0001576
DB04095,BE0001901
DB04097,BE0003761
DB04098,BE0001332
DB04099,BE0001601
DB04099,BE0001809
DB04099,BE0001695
DB04099,BE0001832
DB04099,BE0001768
DB04099,BE0001337
DB04100,BE0001069
DB04100,BE0001072
DB04101,BE0001402
DB04103,BE0001657
DB04104,BE0000400
DB04105,BE0001979
DB04106,BE0001739
DB04107,BE0001534
DB04108,BE0001583
DB04109,BE0001640
DB04112,BE0000465
DB04113,BE0000426
DB04114,BE0003408
DB04115,BE0001268
DB04115,BE0001421
DB04116,BE0004500
DB04117,BE0004076
DB04119,BE0004573
DB04119,BE0001229
DB04120,BE0001459
DB04120,BE0003814
DB04121,BE0001439
DB04122,BE0001430
DB04123,BE0001735
DB04124,BE0001739
DB04125,BE0000939
DB04126,BE0003970
DB04126,BE0001628
DB04127,BE0001449
DB04128,BE0000829
DB04129,BE0001229
DB04130,BE0002558
DB04131,BE0000962
DB04132,BE0000812
DB04132,BE0000814
DB04132,BE0002659
DB04132,BE0002281
DB04132,BE0004541
DB04132,BE0002281
DB04132,BE0000576
DB04133,BE0000302
DB04133,BE0000106
DB04133,BE0001066
DB04133,BE0003645
DB04133,BE0000879
DB04133,BE0001862
DB04135,BE0000048
DB04136,BE0001453
DB04137,BE0004582
DB04137,BE0001076
DB04137,BE0001478
DB04137,BE0004602
DB04137,BE0001791
DB04137,BE0004594
DB04137,BE0001814
DB04137,BE0001073
DB04137,BE0004533
DB04137,BE0001834
DB04137,BE0001820
DB04137,BE0001612
DB04137,BE0003814
DB04137,BE0001693
DB04137,BE0001763
DB04137,BE0000180
DB04137,BE0002231
DB04137,BE0001843
DB04137,BE0001616
DB04138,BE0001403
DB04139,BE0001116
DB04140,BE0003854
DB04141,BE0000938
DB04141,BE0001005
DB04141,BE0003855
DB04141,BE0003856
DB04141,BE0003857
DB04141,BE0003858
DB04141,BE0003860
DB04141,BE0003861
DB04141,BE0000176
DB04141,BE0002254
DB04141,BE0002252
DB04141,BE0003887
DB04141,BE0002257
DB04141,BE0000214
DB04141,BE0000623
DB04142,BE0004065
DB04143,BE0004066
DB04143,BE0001003
DB04144,BE0003952
DB04147,BE0003953
DB04147,BE0003954
DB04147,BE0004162
DB04147,BE0004163
DB04147,BE0004164
DB04147,BE0004165
DB04147,BE0003849
DB04147,BE0003850
DB04147,BE0003851
DB04147,BE0003852
DB04147,BE0003883
DB04147,BE0004166
DB04147,BE0001200
DB04147,BE0004167
DB04147,BE0004168
DB04147,BE0001553
DB04147,BE0001470
DB04147,BE0004169
DB04147,BE0004170
DB04147,BE0004171
DB04147,BE0003971
DB04147,BE0003925
DB04147,BE0003926
DB04147,BE0004021
DB04147,BE0004172
DB04147,BE0004173
DB04147,BE0004174
DB04147,BE0003902
DB04147,BE0003936
DB04147,BE0003977
DB04147,BE0004175
DB04147,BE0004176
DB04147,BE0004177
DB04147,BE0004178
DB04147,BE0004179
DB04147,BE0002795
DB04147,BE0001338
DB04147,BE0004180
DB04147,BE0000382
DB04147,BE0004181
DB04147,BE0004182
DB04147,BE0004183
DB04147,BE0004184
DB04147,BE0001863
DB04147,BE0001610
DB04147,BE0001965
DB04147,BE0002038
DB04147,BE0002196
DB04147,BE0002196
DB04147,BE0000487
DB04149,BE0001287
DB04149,BE0002200
DB04150,BE0002101
DB04151,BE0000829
DB04152,BE0000009
DB04153,BE0004000
DB04154,BE0001412
DB04154,BE0001421
DB04155,BE0004551
DB04156,BE0001662
DB04156,BE0002023
DB04156,BE0001584
DB04157,BE0001450
DB04158,BE0001517
DB04160,BE0001793
DB04162,BE0001767
DB04162,BE0004001
DB04163,BE0001302
DB04163,BE0001625
DB04164,BE0001865
DB04165,BE0004566
DB04166,BE0004141
DB04166,BE0003211
DB04167,BE0001289
DB04168,BE0001405
DB04169,BE0001417
DB04170,BE0000895
DB04172,BE0003212
DB04173,BE0001291
DB04174,BE0002431
DB04175,BE0001229
DB04176,BE0001112
DB04178,BE0000599
DB04178,BE0001248
DB04179,BE0000322
DB04180,BE0001497
DB04182,BE0001780
DB04183,BE0000347
DB04185,BE0000306
DB04185,BE0001072
DB04186,BE0000807
DB04187,BE0000566
DB04188,BE0002050
DB04190,BE0001781
DB04191,BE0003751
DB04194,BE0000916
DB04195,BE0003133
DB04196,BE0000286
DB04197,BE0002011
DB04198,BE0002488
DB04198,BE0004113
DB04199,BE0004114
DB04199,BE0001673
DB04199,BE0004192
DB04200,BE0001795
DB04201,BE0001860
DB04201,BE0000322
DB04203,BE0000623
DB04204,BE0001950
DB04205,BE0001977
DB04205,BE0001993
DB04206,BE0000073
DB04207,BE0001389
DB04208,BE0001156
DB04209,BE0005300
DB04209,BE0000553
DB04209,BE0003959
DB04209,BE0010192
DB04209,BE0000418
DB04209,BE0004427
DB04209,BE0004895
DB04209,BE0010193
DB04209,BE0001817
DB04209,BE0001496
DB04210,BE0001378
DB04212,BE0000950
DB04213,BE0003786
DB04214,BE0003787
DB04214,BE0001739
DB04215,BE0001315
DB04216,BE0004151
DB04216,BE0003840
DB04216,BE0003841
DB04216,BE0003842
DB04216,BE0001277
DB04216,BE0004096
DB04216,BE0004327
DB04216,BE0003757
DB04216,BE0004328
DB04216,BE0000123
DB04216,BE0000792
DB04216,BE0000220
DB04216,BE0003721
DB04216,BE0001111
DB04216,BE0004966
DB04216,BE0001209
DB04216,BE0005435
DB04216,BE0009017
DB04216,BE0001120
DB04216,BE0009018
DB04216,BE0009019
DB04216,BE0009020
DB04216,BE0004573
DB04216,BE0000685
DB04216,BE0003074
DB04216,BE0005461
DB04216,BE0000956
DB04216,BE0001424
DB04216,BE0002887
DB04216,BE0002363
DB04216,BE0002793
DB04216,BE0002433
DB04216,BE0003533
DB04216,BE0003536
DB04216,BE0004866
DB04216,BE0000785
DB04216,BE0001069
DB04216,BE0000440
DB04216,BE0001042
DB04216,BE0001032
DB04216,BE0000669
DB04216,BE0001067
DB04216,BE0001004
DB04216,BE0001511
DB04217,BE0000791
DB04217,BE0002214
DB04218,BE0001326
DB04220,BE0009374
DB04221,BE0000263
DB04223,BE0000067
DB04223,BE0000071
DB04224,BE0001007
DB04224,BE0000412
DB04224,BE0000215
DB04224,BE0004171
DB04224,BE0001201
DB04224,BE0003998
DB04224,BE0000530
DB04224,BE0001141
DB04224,BE0001821
DB04224,BE0001194
DB04224,BE0001667
DB04227,BE0001952
DB04229,BE0004459
DB04230,BE0001337
DB04231,BE0001116
DB04232,BE0003898
DB04233,BE0000683
DB04233,BE0001200
DB04233,BE0002716
DB04233,BE0003936
DB04233,BE0003971
DB04233,BE0003972
DB04233,BE0003973
DB04233,BE0003974
DB04233,BE0003975
DB04233,BE0003976
DB04233,BE0003977
DB04233,BE0003941
DB04233,BE0003978
DB04233,BE0003979
DB04233,BE0003980
DB04233,BE0003981
DB04233,BE0003982
DB04233,BE0001553
DB04233,BE0001470
DB04233,BE0001633
DB04233,BE0001570
DB04233,BE0001610
DB04233,BE0002048
DB04233,BE0002043
DB04233,BE0003417
DB04234,BE0000253
DB04235,BE0001671
DB04237,BE0001976
DB04237,BE0001968
DB04237,BE0001739
DB04238,BE0001405
DB04239,BE0001506
DB04241,BE0001543
DB04242,BE0001507
DB04242,BE0001523
DB04242,BE0002575
DB04242,BE0002040
DB04243,BE0003417
DB04244,BE0001739
DB04246,BE0002730
DB04248,BE0001009
DB04249,BE0002180
DB04250,BE0002180
DB04250,BE0001452
DB04252,BE0000220
DB04253,BE0001616
DB04253,BE0001120
DB04254,BE0002050
DB04255,BE0000824
DB04256,BE0001333
DB04257,BE0001960
DB04257,BE0001563
DB04257,BE0000779
DB04258,BE0000250
DB04260,BE0001482
DB04261,BE0001449
DB04262,BE0000404
DB04263,BE0001476
DB04264,BE0001411
DB04265,BE0001946
DB04265,BE0001992
DB04265,BE0001724
DB04265,BE0001986
DB04267,BE0001983
DB04267,BE0003751
DB04268,BE0001739
DB04269,BE0000215
DB04270,BE0001287
DB04271,BE0009973
DB04272,BE0000747
DB04272,BE0001524
DB04272,BE0001482
DB04272,BE0001426
DB04272,BE0004459
DB04272,BE0000838
DB04272,BE0003317
DB04272,BE0000908
DB04272,BE0001914
DB04272,BE0001966
DB04272,BE0004566
DB04272,BE0004551
DB04272,BE0002930
DB04272,BE0004625
DB04272,BE0003253
DB04272,BE0002953
DB04272,BE0003254
DB04272,BE0000780
DB04272,BE0003255
DB04272,BE0003256
DB04272,BE0003257
DB04272,BE0003258
DB04272,BE0002551
DB04272,BE0003259
DB04272,BE0003260
DB04272,BE0002685
DB04272,BE0003261
DB04272,BE0004434
DB04272,BE0003262
DB04272,BE0003263
DB04272,BE0003264
DB04272,BE0002611
DB04272,BE0003265
DB04272,BE0003266
DB04272,BE0003267
DB04272,BE0002555
DB04272,BE0003121
DB04272,BE0000115
DB04272,BE0002493
DB04272,BE0002653
DB04272,BE0002757
DB04272,BE0003268
DB04272,BE0002545
DB04272,BE0004443
DB04272,BE0003269
DB04272,BE0003270
DB04272,BE0003271
DB04272,BE0003272
DB04272,BE0001042
DB04272,BE0000865
DB04273,BE0000909
DB04275,BE0002557
DB04276,BE0003346
DB04276,BE0001752
DB04277,BE0001029
DB04278,BE0001249
DB04279,BE0001699
DB04279,BE0001709
DB04280,BE0000382
DB04281,BE0001339
DB04282,BE0001804
DB04282,BE0002060
DB04282,BE0004338
DB04282,BE0002045
DB04284,BE0000623
DB04285,BE0001940
DB04286,BE0001942
DB04286,BE0001640
DB04287,BE0001072
DB04288,BE0000332
DB04289,BE0001358
DB04293,BE0001336
DB04294,BE0000916
DB04295,BE0002042
DB04296,BE0003525
DB04297,BE0001608
DB04297,BE0002796
DB04297,BE0003460
DB04297,BE0010100
DB04297,BE0001478
DB04298,BE0001217
DB04299,BE0001551
DB04299,BE0001465
DB04299,BE0001389
DB04299,BE0000529
DB04299,BE0001739
DB04301,BE0004351
DB04302,BE0000801
DB04302,BE0002828
DB04303,BE0002819
DB04303,BE0001804
DB04304,BE0004001
DB04306,BE0001302
DB04306,BE0002196
DB04307,BE0002196
DB04307,BE0002535
DB04310,BE0003873
DB04310,BE0003874
DB04310,BE0003875
DB04310,BE0003876
DB04310,BE0003877
DB04310,BE0002201
DB04310,BE0001486
DB04310,BE0001475
DB04310,BE0001645
DB04310,BE0001651
DB04310,BE0001739
DB04311,BE0000465
DB04312,BE0001402
DB04314,BE0001076
DB04315,BE0001190
DB04315,BE0001035
DB04315,BE0004558
DB04315,BE0001441
DB04315,BE0001380
DB04315,BE0001273
DB04315,BE0004478
DB04315,BE0004242
DB04315,BE0002231
DB04315,BE0001796
DB04315,BE0004542
DB04315,BE0001848
DB04315,BE0001756
DB04315,BE0001834
DB04315,BE0004636
DB04315,BE0004491
DB04315,BE0001792
DB04315,BE0003945
DB04315,BE0001735
DB04315,BE0001710
DB04315,BE0003106
DB04315,BE0004594
DB04315,BE0004618
DB04315,BE0001864
DB04315,BE0003814
DB04315,BE0004281
DB04315,BE0001706
DB04315,BE0001843
DB04315,BE0004053
DB04315,BE0004535
DB04315,BE0004559
DB04315,BE0004485
DB04315,BE0004634
DB04315,BE0004448
DB04315,BE0004533
DB04315,BE0004528
DB04315,BE0003277
DB04315,BE0003278
DB04315,BE0004562
DB04315,BE0003279
DB04315,BE0004627
DB04315,BE0003280
DB04315,BE0004638
DB04315,BE0003281
DB04315,BE0003282
DB04315,BE0001109
DB04315,BE0003283
DB04315,BE0004633
DB04315,BE0002700
DB04315,BE0003284
DB04315,BE0003753
DB04316,BE0001837
DB04317,BE0003691
DB04318,BE0001234
DB04320,BE0000617
DB04322,BE0004117
DB04324,BE0001534
DB04324,BE0001222
DB04325,BE0001739
DB04325,BE0004529
DB04325,BE0001683
DB04326,BE0003844
DB04326,BE0004565
DB04326,BE0002033
DB04326,BE0005530
DB04327,BE0001161
DB04327,BE0003285
DB04327,BE0001381
DB04328,BE0001759
DB04328,BE0001685
DB04330,BE0001852
DB04331,BE0001002
DB04334,BE0001222
DB04334,BE0001831
DB04334,BE0000250
DB04335,BE0003286
DB04335,BE0002011
DB04335,BE0002204
DB04335,BE0003672
DB04335,BE0001739
DB04336,BE0004467
DB04337,BE0000923
DB04338,BE0001019
DB04338,BE0010046
DB04339,BE0004604
DB04339,BE0000569
DB04339,BE0000753
DB04339,BE0004604
DB04339,BE0001349
DB04340,BE0001274
DB04342,BE0001216
DB04343,BE0001761
DB04343,BE0001750
DB04343,BE0001689
DB04343,BE0000449
DB04343,BE0000595
DB04345,BE0002551
DB04345,BE0003287
DB04346,BE0001690
DB04347,BE0001769
DB04347,BE0004523
DB04348,BE0001777
DB04348,BE0001967
DB04348,BE0000703
DB04348,BE0000785
DB04348,BE0003642
DB04348,BE0003643
DB04348,BE0001069
DB04348,BE0001004
DB04348,BE0001061
DB04348,BE0001188
DB04348,BE0001032
DB04348,BE0001066
DB04348,BE0003651
DB04348,BE0003645
DB04348,BE0003656
DB04348,BE0003658
DB04348,BE0003660
DB04348,BE0003661
DB04348,BE0001067
DB04348,BE0001042
DB04348,BE0000669
DB04348,BE0003644
DB04348,BE0003667
DB04348,BE0003668
DB04348,BE0003659
DB04348,BE0000030
DB04348,BE0001524
DB04349,BE0001917
DB04349,BE0001058
DB04350,BE0003135
DB04350,BE0004504
DB04351,BE0001951
DB04351,BE0001942
DB04352,BE0001935
DB04352,BE0001342
DB04353,BE0000077
DB04356,BE0002433
DB04356,BE0003136
DB04359,BE0001358
DB04360,BE0001728
DB04361,BE0000595
DB04363,BE0000045
DB04365,BE0000092
DB04365,BE0003106
DB04366,BE0000772
DB04367,BE0001824
DB04367,BE0001475
DB04368,BE0002201
DB04368,BE0001583
DB04369,BE0000322
DB04371,BE0000935
DB04372,BE0001694
DB04373,BE0003766
DB04374,BE0002417
DB04376,BE0000574
DB04377,BE0001694
DB04378,BE0000270
DB04379,BE0003533
DB04379,BE0001602
DB04380,BE0000133
DB04381,BE0001421
DB04382,BE0002035
DB04385,BE0003288
DB04386,BE0000270
DB04387,BE0004793
DB04387,BE0001643
DB04388,BE0001687
DB04389,BE0001739
DB04391,BE0001184
DB04392,BE0002577
DB04392,BE0001616
DB04392,BE0001774
DB04393,BE0000322
DB04394,BE0001065
DB04395,BE0001221
DB04395,BE0001431
DB04395,BE0000858
DB04395,BE0001277
DB04395,BE0001311
DB04395,BE0001294
DB04395,BE0001108
DB04395,BE0001547
DB04395,BE0000842
DB04395,BE0001209
DB04395,BE0000841
DB04395,BE0001471
DB04395,BE0001097
DB04395,BE0001499
DB04395,BE0001247
DB04395,BE0001565
DB04395,BE0004622
DB04395,BE0001627
DB04395,BE0002425
DB04395,BE0000185
DB04395,BE0001574
DB04395,BE0003931
DB04395,BE0001858
DB04395,BE0001776
DB04395,BE0001885
DB04395,BE0002101
DB04395,BE0001589
DB04395,BE0000799
DB04395,BE0002079
DB04395,BE0003289
DB04395,BE0004549
DB04395,BE0003111
DB04395,BE0001195
DB04395,BE0004572
DB04395,BE0004624
DB04395,BE0003115
DB04395,BE0004554
DB04395,BE0003290
DB04395,BE0004323
DB04395,BE0002790
DB04395,BE0003291
DB04395,BE0003292
DB04395,BE0003293
DB04395,BE0003294
DB04395,BE0003295
DB04395,BE0003084
DB04395,BE0002412
DB04395,BE0003296
DB04395,BE0001477
DB04396,BE0001939
DB04396,BE0004512
DB04396,BE0004493
DB04396,BE0004461
DB04397,BE0001787
DB04398,BE0003297
DB04398,BE0000440
DB04398,BE0001042
DB04398,BE0000669
DB04398,BE0003654
DB04398,BE0003655
DB04398,BE0000449
DB04398,BE0000753
DB04400,BE0001467
DB04400,BE0000005
DB04400,BE0000614
DB04400,BE0004555
DB04400,BE0001289
DB04400,BE0001582
DB04401,BE0001058
DB04404,BE0001584
DB04404,BE0001649
DB04404,BE0001198
DB04405,BE0001072
DB04407,BE0001841
DB04408,BE0000689
DB04409,BE0001739
DB04410,BE0004529
DB04410,BE0001493
DB04411,BE0001941
DB04414,BE0001116
DB04416,BE0000927
DB04417,BE0004457
DB04417,BE0002231
DB04418,BE0000753
DB04419,BE0003309
DB04419,BE0004514
DB04419,BE0001497
DB04422,BE0001620
DB04422,BE0003310
DB04422,BE0001739
DB04424,BE0001289
DB04425,BE0004482
DB04426,BE0001292
DB04427,BE0000685
DB04429,BE0003894
DB04430,BE0001568
DB04430,BE0001739
DB04432,BE0001584
DB04433,BE0003782
DB04434,BE0004453
DB04436,BE0001194
DB04437,BE0003365
DB04438,BE0001664
DB04439,BE0002214
DB04440,BE0002011
DB04441,BE0001739
DB04442,BE0003893
DB04444,BE0001269
DB04444,BE0001589
DB04444,BE0004491
DB04444,BE0003888
DB04444,BE0003945
DB04444,BE0000637
DB04444,BE0004489
DB04444,BE0001997
DB04444,BE0000886
DB04445,BE0001739
DB04446,BE0001438
DB04447,BE0003844
DB04447,BE0000819
DB04447,BE0000574
DB04447,BE0001233
DB04447,BE0001716
DB04447,BE0001823
DB04447,BE0001751
DB04447,BE0001927
DB04447,BE0004493
DB04447,BE0004076
DB04447,BE0003311
DB04447,BE0000554
DB04447,BE0003312
DB04447,BE0003271
DB04447,BE0004624
DB04447,BE0003164
DB04447,BE0003313
DB04447,BE0003314
DB04447,BE0000170
DB04447,BE0003315
DB04447,BE0003316
DB04447,BE0002332
DB04447,BE0002830
DB04447,BE0000465
DB04448,BE0001200
DB04450,BE0004132
DB04450,BE0004133
DB04450,BE0004134
DB04450,BE0004793
DB04451,BE0001909
DB04451,BE0001363
DB04452,BE0002639
DB04453,BE0002639
DB04453,BE0000347
DB04454,BE0000787
DB04454,BE0000953
DB04454,BE0002667
DB04454,BE0001588
DB04455,BE0002045
DB04455,BE0001321
DB04456,BE0001885
DB04456,BE0001438
DB04457,BE0001970
DB04457,BE0001840
DB04459,BE0001441
DB04460,BE0001629
DB04461,BE0001209
DB04462,BE0003074
DB04463,BE0003074
DB04463,BE0004072
DB04464,BE0004073
DB04464,BE0003849
DB04464,BE0003850
DB04464,BE0003851
DB04464,BE0003852
DB04464,BE0003921
DB04464,BE0003922
DB04464,BE0003925
DB04464,BE0003926
DB04464,BE0000280
DB04464,BE0003777
DB04464,BE0000503
DB04464,BE0004082
DB04464,BE0003815
DB04464,BE0003816
DB04464,BE0003817
DB04464,BE0004083
DB04464,BE0004084
DB04464,BE0003986
DB04464,BE0000335
DB04464,BE0003385
DB04464,BE0003987
DB04464,BE0003988
DB04464,BE0003989
DB04464,BE0003990
DB04464,BE0003991
DB04464,BE0003992
DB04464,BE0003993
DB04464,BE0003994
DB04464,BE0003995
DB04464,BE0003996
DB04464,BE0004085
DB04464,BE0001668
DB04464,BE0001177
DB04464,BE0004086
DB04464,BE0004087
DB04464,BE0004088
DB04464,BE0004089
DB04464,BE0004090
DB04464,BE0001738
DB04464,BE0003317
DB04464,BE0002769
DB04464,BE0001353
DB04465,BE0001946
DB04465,BE0009999
DB04465,BE0001421
DB04465,BE0004501
DB04465,BE0001854
DB04465,BE0003072
DB04465,BE0002766
DB04465,BE0000956
DB04466,BE0001217
DB04467,BE0001344
DB04467,BE0002823
DB04467,BE0008981
DB04468,BE0003722
DB04468,BE0000956
DB04468,BE0000685
DB04468,BE0000123
DB04468,BE0000792
DB04468,BE0002088
DB04468,BE0001287
DB04469,BE0001739
DB04470,BE0000123
DB04471,BE0004333
DB04472,BE0003318
DB04472,BE0001569
DB04473,BE0002816
DB04473,BE0002815
DB04473,BE0002813
DB04473,BE0003756
DB04474,BE0001291
DB04474,BE0001194
DB04474,BE0000337
DB04474,BE0001084
DB04476,BE0000720
DB04477,BE0000299
DB04478,BE0003782
DB04480,BE0001620
DB04481,BE0001522
DB04482,BE0001714
DB04482,BE0001911
DB04483,BE0001218
DB04485,BE0001403
DB04485,BE0001224
DB04485,BE0001929
DB04485,BE0004639
DB04485,BE0002061
DB04485,BE0002493
DB04485,BE0003672
DB04485,BE0000934
DB04487,BE0001349
DB04488,BE0004568
DB04489,BE0001732
DB04490,BE0000854
DB04491,BE0001377
DB04491,BE0001701
DB04491,BE0003305
DB04491,BE0001329
DB04492,BE0002431
DB04493,BE0001073
DB04493,BE0001818
DB04493,BE0003931
DB04493,BE0001199
DB04493,BE0001941
DB04494,BE0000838
DB04495,BE0002944
DB04496,BE0001681
DB04498,BE0003318
DB04499,BE0001246
DB04501,BE0001292
DB04502,BE0001438
DB04503,BE0001120
DB04505,BE0001978
DB04508,BE0001256
DB04510,BE0001227
DB04510,BE0004462
DB04510,BE0003844
DB04510,BE0004454
DB04510,BE0001611
DB04510,BE0002494
DB04511,BE0004320
DB04512,BE0000418
DB04513,BE0001024
DB04513,BE0000656
DB04513,BE0003317
DB04514,BE0001329
DB04515,BE0004496
DB04516,BE0001758
DB04517,BE0001072
DB04518,BE0000071
DB04519,BE0000801
DB04519,BE0002014
DB04519,BE0001066
DB04519,BE0003645
DB04519,BE0000879
DB04519,BE0004374
DB04520,BE0001584
DB04520,BE0000809
DB04521,BE0001193
DB04522,BE0001277
DB04522,BE0001385
DB04522,BE0000007
DB04522,BE0000916
DB04522,BE0003761
DB04522,BE0001975
DB04522,BE0001713
DB04522,BE0001896
DB04522,BE0001200
DB04522,BE0004463
DB04522,BE0003007
DB04522,BE0004632
DB04522,BE0003319
DB04522,BE0000912
DB04522,BE0004445
DB04522,BE0002660
DB04522,BE0002522
DB04522,BE0003320
DB04522,BE0001195
DB04522,BE0003417
DB04523,BE0000558
DB04524,BE0000623
DB04525,BE0001326
DB04526,BE0004630
DB04527,BE0002499
DB04528,BE0003321
DB04529,BE0002817
DB04529,BE0001438
DB04530,BE0000487
DB04530,BE0000324
DB04530,BE0003761
DB04530,BE0001277
DB04530,BE0000286
DB04530,BE0001421
DB04530,BE0001524
DB04530,BE0001845
DB04530,BE0001996
DB04530,BE0002002
DB04530,BE0003322
DB04530,BE0003323
DB04530,BE0004579
DB04530,BE0003324
DB04530,BE0002654
DB04530,BE0001145
